Hourly measurement data supplied by UK-air on 27/01/2021,,,
All Data GMT hour ending,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,
,,Bristol St Paul's,
11/07/2006,02:00:00,13,V ugm-3
11/07/2006,03:00:00,15,V ugm-3
11/07/2006,04:00:00,15,V ugm-3
11/07/2006,05:00:00,19,V ugm-3
11/07/2006,06:00:00,25,V ugm-3
11/07/2006,07:00:00,34,V ugm-3
11/07/2006,08:00:00,44,V ugm-3
11/07/2006,09:00:00,36,V ugm-3
11/07/2006,10:00:00,27,V ugm-3
11/07/2006,11:00:00,27,V ugm-3
11/07/2006,12:00:00,29,V ugm-3
11/07/2006,13:00:00,29,V ugm-3
11/07/2006,14:00:00,34,V ugm-3
11/07/2006,15:00:00,40,V ugm-3
11/07/2006,16:00:00,40,V ugm-3
11/07/2006,17:00:00,46,V ugm-3
11/07/2006,18:00:00,40,V ugm-3
11/07/2006,19:00:00,50,V ugm-3
11/07/2006,20:00:00,31,V ugm-3
11/07/2006,21:00:00,32,V ugm-3
11/07/2006,22:00:00,40,V ugm-3
11/07/2006,23:00:00,38,V ugm-3
11/07/2006,24:00:00,23,V ugm-3
12/07/2006,01:00:00,23,V ugm-3
12/07/2006,02:00:00,23,V ugm-3
12/07/2006,03:00:00,36,V ugm-3
12/07/2006,04:00:00,170,V ugm-3
12/07/2006,05:00:00,172,V ugm-3
12/07/2006,06:00:00,162,V ugm-3
12/07/2006,07:00:00,109,V ugm-3
12/07/2006,08:00:00,48,V ugm-3
12/07/2006,09:00:00,34,V ugm-3
12/07/2006,10:00:00,29,V ugm-3
12/07/2006,11:00:00,34,V ugm-3
12/07/2006,12:00:00,36,V ugm-3
12/07/2006,13:00:00,32,V ugm-3
12/07/2006,14:00:00,32,V ugm-3
12/07/2006,15:00:00,38,V ugm-3
12/07/2006,16:00:00,34,V ugm-3
12/07/2006,17:00:00,27,V ugm-3
12/07/2006,18:00:00,25,V ugm-3
12/07/2006,19:00:00,25,V ugm-3
12/07/2006,20:00:00,23,V ugm-3
12/07/2006,21:00:00,25,V ugm-3
12/07/2006,22:00:00,23,V ugm-3
12/07/2006,23:00:00,21,V ugm-3
12/07/2006,24:00:00,19,V ugm-3
13/07/2006,01:00:00,17,V ugm-3
13/07/2006,02:00:00,23,V ugm-3
13/07/2006,03:00:00,19,V ugm-3
13/07/2006,04:00:00,23,V ugm-3
13/07/2006,05:00:00,29,V ugm-3
13/07/2006,06:00:00,29,V ugm-3
13/07/2006,07:00:00,40,V ugm-3
13/07/2006,08:00:00,42,V ugm-3
13/07/2006,09:00:00,32,V ugm-3
13/07/2006,10:00:00,32,V ugm-3
13/07/2006,11:00:00,31,V ugm-3
13/07/2006,12:00:00,25,V ugm-3
13/07/2006,13:00:00,23,V ugm-3
13/07/2006,14:00:00,23,V ugm-3
13/07/2006,15:00:00,23,V ugm-3
13/07/2006,16:00:00,23,V ugm-3
13/07/2006,17:00:00,25,V ugm-3
13/07/2006,18:00:00,27,V ugm-3
13/07/2006,19:00:00,31,V ugm-3
13/07/2006,20:00:00,31,V ugm-3
13/07/2006,21:00:00,31,V ugm-3
13/07/2006,22:00:00,34,V ugm-3
13/07/2006,23:00:00,27,V ugm-3
13/07/2006,24:00:00,25,V ugm-3
14/07/2006,01:00:00,17,V ugm-3
14/07/2006,02:00:00,25,V ugm-3
14/07/2006,03:00:00,27,V ugm-3
14/07/2006,04:00:00,29,V ugm-3
14/07/2006,05:00:00,31,V ugm-3
14/07/2006,06:00:00,42,V ugm-3
14/07/2006,07:00:00,48,V ugm-3
14/07/2006,08:00:00,52,V ugm-3
14/07/2006,09:00:00,29,V ugm-3
14/07/2006,10:00:00,25,V ugm-3
14/07/2006,11:00:00,25,V ugm-3
14/07/2006,12:00:00,27,V ugm-3
14/07/2006,13:00:00,25,V ugm-3
14/07/2006,14:00:00,29,V ugm-3
14/07/2006,15:00:00,29,V ugm-3
14/07/2006,16:00:00,27,V ugm-3
14/07/2006,17:00:00,27,V ugm-3
14/07/2006,18:00:00,25,V ugm-3
14/07/2006,19:00:00,25,V ugm-3
14/07/2006,20:00:00,31,V ugm-3
14/07/2006,21:00:00,31,V ugm-3
14/07/2006,22:00:00,27,V ugm-3
14/07/2006,23:00:00,27,V ugm-3
14/07/2006,24:00:00,25,V ugm-3
15/07/2006,01:00:00,21,V ugm-3
15/07/2006,02:00:00,34,V ugm-3
15/07/2006,03:00:00,25,V ugm-3
15/07/2006,04:00:00,27,V ugm-3
15/07/2006,05:00:00,19,V ugm-3
15/07/2006,06:00:00,21,V ugm-3
15/07/2006,07:00:00,21,V ugm-3
15/07/2006,08:00:00,21,V ugm-3
15/07/2006,09:00:00,21,V ugm-3
15/07/2006,10:00:00,21,V ugm-3
15/07/2006,11:00:00,23,V ugm-3
15/07/2006,12:00:00,19,V ugm-3
15/07/2006,13:00:00,19,V ugm-3
15/07/2006,14:00:00,19,V ugm-3
15/07/2006,15:00:00,17,V ugm-3
15/07/2006,16:00:00,19,V ugm-3
15/07/2006,17:00:00,19,V ugm-3
15/07/2006,18:00:00,23,V ugm-3
15/07/2006,19:00:00,23,V ugm-3
15/07/2006,20:00:00,29,V ugm-3
15/07/2006,21:00:00,50,V ugm-3
15/07/2006,22:00:00,74,V ugm-3
15/07/2006,23:00:00,67,V ugm-3
15/07/2006,24:00:00,31,V ugm-3
16/07/2006,01:00:00,25,V ugm-3
16/07/2006,02:00:00,27,V ugm-3
16/07/2006,03:00:00,25,V ugm-3
16/07/2006,04:00:00,25,V ugm-3
16/07/2006,05:00:00,19,V ugm-3
16/07/2006,06:00:00,19,V ugm-3
16/07/2006,07:00:00,21,V ugm-3
16/07/2006,08:00:00,21,V ugm-3
16/07/2006,09:00:00,25,V ugm-3
16/07/2006,10:00:00,21,V ugm-3
16/07/2006,11:00:00,21,V ugm-3
16/07/2006,12:00:00,21,V ugm-3
16/07/2006,13:00:00,19,V ugm-3
16/07/2006,14:00:00,19,V ugm-3
16/07/2006,15:00:00,19,V ugm-3
16/07/2006,16:00:00,17,V ugm-3
16/07/2006,17:00:00,19,V ugm-3
16/07/2006,18:00:00,19,V ugm-3
16/07/2006,19:00:00,23,V ugm-3
16/07/2006,20:00:00,34,V ugm-3
16/07/2006,21:00:00,55,V ugm-3
16/07/2006,22:00:00,55,V ugm-3
16/07/2006,23:00:00,103,V ugm-3
16/07/2006,24:00:00,168,V ugm-3
17/07/2006,01:00:00,117,V ugm-3
17/07/2006,02:00:00,94,V ugm-3
17/07/2006,03:00:00,84,V ugm-3
17/07/2006,04:00:00,74,V ugm-3
17/07/2006,05:00:00,86,V ugm-3
17/07/2006,06:00:00,111,V ugm-3
17/07/2006,07:00:00,117,V ugm-3
17/07/2006,08:00:00,109,V ugm-3
17/07/2006,09:00:00,90,V ugm-3
17/07/2006,10:00:00,65,V ugm-3
17/07/2006,11:00:00,No data,V ugm-3
17/07/2006,12:00:00,No data,V ugm-3
17/07/2006,13:00:00,No data,V ugm-3
17/07/2006,14:00:00,27,V ugm-3
17/07/2006,15:00:00,23,V ugm-3
17/07/2006,16:00:00,25,V ugm-3
17/07/2006,17:00:00,29,V ugm-3
17/07/2006,18:00:00,23,V ugm-3
17/07/2006,19:00:00,25,V ugm-3
17/07/2006,20:00:00,38,V ugm-3
17/07/2006,21:00:00,88,V ugm-3
17/07/2006,22:00:00,155,V ugm-3
17/07/2006,23:00:00,174,V ugm-3
17/07/2006,24:00:00,233,V ugm-3
18/07/2006,01:00:00,160,V ugm-3
18/07/2006,02:00:00,145,V ugm-3
18/07/2006,03:00:00,115,V ugm-3
18/07/2006,04:00:00,118,V ugm-3
18/07/2006,05:00:00,113,V ugm-3
18/07/2006,06:00:00,126,V ugm-3
18/07/2006,07:00:00,160,V ugm-3
18/07/2006,08:00:00,117,V ugm-3
18/07/2006,09:00:00,74,V ugm-3
18/07/2006,10:00:00,40,V ugm-3
18/07/2006,11:00:00,38,V ugm-3
18/07/2006,12:00:00,50,V ugm-3
18/07/2006,13:00:00,44,V ugm-3
18/07/2006,14:00:00,32,V ugm-3
18/07/2006,15:00:00,21,V ugm-3
18/07/2006,16:00:00,23,V ugm-3
18/07/2006,17:00:00,29,V ugm-3
18/07/2006,18:00:00,23,V ugm-3
18/07/2006,19:00:00,32,V ugm-3
18/07/2006,20:00:00,44,V ugm-3
18/07/2006,21:00:00,48,V ugm-3
18/07/2006,22:00:00,120,V ugm-3
18/07/2006,23:00:00,181,V ugm-3
18/07/2006,24:00:00,74,V ugm-3
19/07/2006,01:00:00,143,V ugm-3
19/07/2006,02:00:00,52,V ugm-3
19/07/2006,03:00:00,48,V ugm-3
19/07/2006,04:00:00,59,V ugm-3
19/07/2006,05:00:00,59,V ugm-3
19/07/2006,06:00:00,67,V ugm-3
19/07/2006,07:00:00,76,V ugm-3
19/07/2006,08:00:00,63,V ugm-3
19/07/2006,09:00:00,57,V ugm-3
19/07/2006,10:00:00,48,V ugm-3
19/07/2006,11:00:00,46,V ugm-3
19/07/2006,12:00:00,42,V ugm-3
19/07/2006,13:00:00,38,V ugm-3
19/07/2006,14:00:00,38,V ugm-3
19/07/2006,15:00:00,38,V ugm-3
19/07/2006,16:00:00,53,V ugm-3
19/07/2006,17:00:00,59,V ugm-3
19/07/2006,18:00:00,59,V ugm-3
19/07/2006,19:00:00,29,V ugm-3
19/07/2006,20:00:00,32,V ugm-3
19/07/2006,21:00:00,32,V ugm-3
19/07/2006,22:00:00,36,V ugm-3
19/07/2006,23:00:00,32,V ugm-3
19/07/2006,24:00:00,21,V ugm-3
20/07/2006,01:00:00,29,V ugm-3
20/07/2006,02:00:00,27,V ugm-3
20/07/2006,03:00:00,31,V ugm-3
20/07/2006,04:00:00,21,V ugm-3
20/07/2006,05:00:00,29,V ugm-3
20/07/2006,06:00:00,38,V ugm-3
20/07/2006,07:00:00,69,V ugm-3
20/07/2006,08:00:00,44,V ugm-3
20/07/2006,09:00:00,36,V ugm-3
20/07/2006,10:00:00,34,V ugm-3
20/07/2006,11:00:00,34,V ugm-3
20/07/2006,12:00:00,25,V ugm-3
20/07/2006,13:00:00,23,V ugm-3
20/07/2006,14:00:00,27,V ugm-3
20/07/2006,15:00:00,25,V ugm-3
20/07/2006,16:00:00,27,V ugm-3
20/07/2006,17:00:00,32,V ugm-3
20/07/2006,18:00:00,23,V ugm-3
20/07/2006,19:00:00,23,V ugm-3
20/07/2006,20:00:00,25,V ugm-3
20/07/2006,21:00:00,32,V ugm-3
20/07/2006,22:00:00,34,V ugm-3
20/07/2006,23:00:00,32,V ugm-3
20/07/2006,24:00:00,27,V ugm-3
21/07/2006,01:00:00,19,V ugm-3
21/07/2006,02:00:00,17,V ugm-3
21/07/2006,03:00:00,17,V ugm-3
21/07/2006,04:00:00,19,V ugm-3
21/07/2006,05:00:00,27,V ugm-3
21/07/2006,06:00:00,29,V ugm-3
21/07/2006,07:00:00,32,V ugm-3
21/07/2006,08:00:00,34,V ugm-3
21/07/2006,09:00:00,31,V ugm-3
21/07/2006,10:00:00,36,V ugm-3
21/07/2006,11:00:00,36,V ugm-3
21/07/2006,12:00:00,32,V ugm-3
21/07/2006,13:00:00,36,V ugm-3
21/07/2006,14:00:00,31,V ugm-3
21/07/2006,15:00:00,27,V ugm-3
21/07/2006,16:00:00,32,V ugm-3
21/07/2006,17:00:00,32,V ugm-3
21/07/2006,18:00:00,32,V ugm-3
21/07/2006,19:00:00,31,V ugm-3
21/07/2006,20:00:00,34,V ugm-3
21/07/2006,21:00:00,36,V ugm-3
21/07/2006,22:00:00,40,V ugm-3
21/07/2006,23:00:00,38,V ugm-3
21/07/2006,24:00:00,44,V ugm-3
22/07/2006,01:00:00,38,V ugm-3
22/07/2006,02:00:00,32,V ugm-3
22/07/2006,03:00:00,25,V ugm-3
22/07/2006,04:00:00,31,V ugm-3
22/07/2006,05:00:00,61,V ugm-3
22/07/2006,06:00:00,61,V ugm-3
22/07/2006,07:00:00,46,V ugm-3
22/07/2006,08:00:00,36,V ugm-3
22/07/2006,09:00:00,42,V ugm-3
22/07/2006,10:00:00,38,V ugm-3
22/07/2006,11:00:00,40,V ugm-3
22/07/2006,12:00:00,38,V ugm-3
22/07/2006,13:00:00,38,V ugm-3
22/07/2006,14:00:00,25,V ugm-3
22/07/2006,15:00:00,23,V ugm-3
22/07/2006,16:00:00,32,V ugm-3
22/07/2006,17:00:00,31,V ugm-3
22/07/2006,18:00:00,31,V ugm-3
22/07/2006,19:00:00,19,V ugm-3
22/07/2006,20:00:00,23,V ugm-3
22/07/2006,21:00:00,27,V ugm-3
22/07/2006,22:00:00,31,V ugm-3
22/07/2006,23:00:00,27,V ugm-3
22/07/2006,24:00:00,27,V ugm-3
23/07/2006,01:00:00,29,V ugm-3
23/07/2006,02:00:00,29,V ugm-3
23/07/2006,03:00:00,27,V ugm-3
23/07/2006,04:00:00,25,V ugm-3
23/07/2006,05:00:00,23,V ugm-3
23/07/2006,06:00:00,17,V ugm-3
23/07/2006,07:00:00,21,V ugm-3
23/07/2006,08:00:00,17,V ugm-3
23/07/2006,09:00:00,15,V ugm-3
23/07/2006,10:00:00,15,V ugm-3
23/07/2006,11:00:00,15,V ugm-3
23/07/2006,12:00:00,15,V ugm-3
23/07/2006,13:00:00,19,V ugm-3
23/07/2006,14:00:00,21,V ugm-3
23/07/2006,15:00:00,19,V ugm-3
23/07/2006,16:00:00,19,V ugm-3
23/07/2006,17:00:00,21,V ugm-3
23/07/2006,18:00:00,17,V ugm-3
23/07/2006,19:00:00,17,V ugm-3
23/07/2006,20:00:00,21,V ugm-3
23/07/2006,21:00:00,23,V ugm-3
23/07/2006,22:00:00,29,V ugm-3
23/07/2006,23:00:00,27,V ugm-3
23/07/2006,24:00:00,25,V ugm-3
24/07/2006,01:00:00,21,V ugm-3
24/07/2006,02:00:00,23,V ugm-3
24/07/2006,03:00:00,71,V ugm-3
24/07/2006,04:00:00,74,V ugm-3
24/07/2006,05:00:00,111,V ugm-3
24/07/2006,06:00:00,105,V ugm-3
24/07/2006,07:00:00,143,V ugm-3
24/07/2006,08:00:00,86,V ugm-3
24/07/2006,09:00:00,No data,V ugm-3
24/07/2006,10:00:00,No data,V ugm-3
24/07/2006,11:00:00,No data,V ugm-3
24/07/2006,12:00:00,No data,V ugm-3
24/07/2006,13:00:00,No data,V ugm-3
24/07/2006,14:00:00,No data,V ugm-3
24/07/2006,15:00:00,No data,V ugm-3
24/07/2006,16:00:00,No data,V ugm-3
24/07/2006,17:00:00,No data,V ugm-3
24/07/2006,18:00:00,No data,V ugm-3
24/07/2006,19:00:00,No data,V ugm-3
24/07/2006,20:00:00,No data,V ugm-3
24/07/2006,21:00:00,No data,V ugm-3
24/07/2006,22:00:00,No data,V ugm-3
24/07/2006,23:00:00,No data,V ugm-3
24/07/2006,24:00:00,No data,V ugm-3
25/07/2006,01:00:00,No data,V ugm-3
25/07/2006,02:00:00,No data,V ugm-3
25/07/2006,03:00:00,No data,V ugm-3
25/07/2006,04:00:00,No data,V ugm-3
25/07/2006,05:00:00,No data,V ugm-3
25/07/2006,06:00:00,No data,V ugm-3
25/07/2006,07:00:00,No data,V ugm-3
25/07/2006,08:00:00,No data,V ugm-3
25/07/2006,09:00:00,No data,V ugm-3
25/07/2006,10:00:00,No data,V ugm-3
25/07/2006,11:00:00,No data,V ugm-3
25/07/2006,12:00:00,No data,V ugm-3
25/07/2006,13:00:00,No data,V ugm-3
25/07/2006,14:00:00,No data,V ugm-3
25/07/2006,15:00:00,No data,V ugm-3
25/07/2006,16:00:00,No data,V ugm-3
25/07/2006,17:00:00,No data,V ugm-3
25/07/2006,18:00:00,No data,V ugm-3
25/07/2006,19:00:00,No data,V ugm-3
25/07/2006,20:00:00,No data,V ugm-3
25/07/2006,21:00:00,No data,V ugm-3
25/07/2006,22:00:00,No data,V ugm-3
25/07/2006,23:00:00,No data,V ugm-3
25/07/2006,24:00:00,No data,V ugm-3
26/07/2006,01:00:00,No data,V ugm-3
26/07/2006,02:00:00,No data,V ugm-3
26/07/2006,03:00:00,No data,V ugm-3
26/07/2006,04:00:00,No data,V ugm-3
26/07/2006,05:00:00,No data,V ugm-3
26/07/2006,06:00:00,No data,V ugm-3
26/07/2006,07:00:00,No data,V ugm-3
26/07/2006,08:00:00,No data,V ugm-3
26/07/2006,09:00:00,No data,V ugm-3
26/07/2006,10:00:00,No data,V ugm-3
26/07/2006,11:00:00,No data,V ugm-3
26/07/2006,12:00:00,No data,V ugm-3
26/07/2006,13:00:00,No data,V ugm-3
26/07/2006,14:00:00,23,V ugm-3
26/07/2006,15:00:00,17,V ugm-3
26/07/2006,16:00:00,19,V ugm-3
26/07/2006,17:00:00,17,V ugm-3
26/07/2006,18:00:00,21,V ugm-3
26/07/2006,19:00:00,19,V ugm-3
26/07/2006,20:00:00,25,V ugm-3
26/07/2006,21:00:00,31,V ugm-3
26/07/2006,22:00:00,40,V ugm-3
26/07/2006,23:00:00,27,V ugm-3
26/07/2006,24:00:00,23,V ugm-3
27/07/2006,01:00:00,19,V ugm-3
27/07/2006,02:00:00,15,V ugm-3
27/07/2006,03:00:00,11,V ugm-3
27/07/2006,04:00:00,13,V ugm-3
27/07/2006,05:00:00,15,V ugm-3
27/07/2006,06:00:00,23,V ugm-3
27/07/2006,07:00:00,38,V ugm-3
27/07/2006,08:00:00,38,V ugm-3
27/07/2006,09:00:00,29,V ugm-3
27/07/2006,10:00:00,29,V ugm-3
27/07/2006,11:00:00,25,V ugm-3
27/07/2006,12:00:00,29,V ugm-3
27/07/2006,13:00:00,31,V ugm-3
27/07/2006,14:00:00,31,V ugm-3
27/07/2006,15:00:00,38,V ugm-3
27/07/2006,16:00:00,21,V ugm-3
27/07/2006,17:00:00,21,V ugm-3
27/07/2006,18:00:00,23,V ugm-3
27/07/2006,19:00:00,17,V ugm-3
27/07/2006,20:00:00,21,V ugm-3
27/07/2006,21:00:00,19,V ugm-3
27/07/2006,22:00:00,19,V ugm-3
27/07/2006,23:00:00,23,V ugm-3
27/07/2006,24:00:00,17,V ugm-3
28/07/2006,01:00:00,17,V ugm-3
28/07/2006,02:00:00,21,V ugm-3
28/07/2006,03:00:00,27,V ugm-3
28/07/2006,04:00:00,15,V ugm-3
28/07/2006,05:00:00,15,V ugm-3
28/07/2006,06:00:00,48,V ugm-3
28/07/2006,07:00:00,40,V ugm-3
28/07/2006,08:00:00,48,V ugm-3
28/07/2006,09:00:00,32,V ugm-3
28/07/2006,10:00:00,25,V ugm-3
28/07/2006,11:00:00,25,V ugm-3
28/07/2006,12:00:00,21,V ugm-3
28/07/2006,13:00:00,23,V ugm-3
28/07/2006,14:00:00,23,V ugm-3
28/07/2006,15:00:00,25,V ugm-3
28/07/2006,16:00:00,23,V ugm-3
28/07/2006,17:00:00,25,V ugm-3
28/07/2006,18:00:00,15,V ugm-3
28/07/2006,19:00:00,17,V ugm-3
28/07/2006,20:00:00,27,V ugm-3
28/07/2006,21:00:00,23,V ugm-3
28/07/2006,22:00:00,27,V ugm-3
28/07/2006,23:00:00,36,V ugm-3
28/07/2006,24:00:00,32,V ugm-3
29/07/2006,01:00:00,21,V ugm-3
29/07/2006,02:00:00,23,V ugm-3
29/07/2006,03:00:00,34,V ugm-3
29/07/2006,04:00:00,57,V ugm-3
29/07/2006,05:00:00,42,V ugm-3
29/07/2006,06:00:00,36,V ugm-3
29/07/2006,07:00:00,36,V ugm-3
29/07/2006,08:00:00,29,V ugm-3
29/07/2006,09:00:00,36,V ugm-3
29/07/2006,10:00:00,29,V ugm-3
29/07/2006,11:00:00,29,V ugm-3
29/07/2006,12:00:00,29,V ugm-3
29/07/2006,13:00:00,31,V ugm-3
29/07/2006,14:00:00,25,V ugm-3
29/07/2006,15:00:00,21,V ugm-3
29/07/2006,16:00:00,25,V ugm-3
29/07/2006,17:00:00,23,V ugm-3
29/07/2006,18:00:00,19,V ugm-3
29/07/2006,19:00:00,27,V ugm-3
29/07/2006,20:00:00,25,V ugm-3
29/07/2006,21:00:00,31,V ugm-3
29/07/2006,22:00:00,27,V ugm-3
29/07/2006,23:00:00,21,V ugm-3
29/07/2006,24:00:00,19,V ugm-3
30/07/2006,01:00:00,15,V ugm-3
30/07/2006,02:00:00,21,V ugm-3
30/07/2006,03:00:00,23,V ugm-3
30/07/2006,04:00:00,19,V ugm-3
30/07/2006,05:00:00,19,V ugm-3
30/07/2006,06:00:00,17,V ugm-3
30/07/2006,07:00:00,19,V ugm-3
30/07/2006,08:00:00,11,V ugm-3
30/07/2006,09:00:00,10,V ugm-3
30/07/2006,10:00:00,10,V ugm-3
30/07/2006,11:00:00,11,V ugm-3
30/07/2006,12:00:00,10,V ugm-3
30/07/2006,13:00:00,10,V ugm-3
30/07/2006,14:00:00,13,V ugm-3
30/07/2006,15:00:00,11,V ugm-3
30/07/2006,16:00:00,10,V ugm-3
30/07/2006,17:00:00,11,V ugm-3
30/07/2006,18:00:00,13,V ugm-3
30/07/2006,19:00:00,17,V ugm-3
30/07/2006,20:00:00,15,V ugm-3
30/07/2006,21:00:00,15,V ugm-3
30/07/2006,22:00:00,34,V ugm-3
30/07/2006,23:00:00,32,V ugm-3
30/07/2006,24:00:00,11,V ugm-3
31/07/2006,01:00:00,10,V ugm-3
31/07/2006,02:00:00,10,V ugm-3
31/07/2006,03:00:00,8,V ugm-3
31/07/2006,04:00:00,11,V ugm-3
31/07/2006,05:00:00,17,V ugm-3
31/07/2006,06:00:00,27,V ugm-3
31/07/2006,07:00:00,40,V ugm-3
31/07/2006,08:00:00,31,V ugm-3
31/07/2006,09:00:00,32,V ugm-3
31/07/2006,10:00:00,29,V ugm-3
31/07/2006,11:00:00,31,V ugm-3
31/07/2006,12:00:00,29,V ugm-3
31/07/2006,13:00:00,29,V ugm-3
31/07/2006,14:00:00,29,V ugm-3
31/07/2006,15:00:00,34,V ugm-3
31/07/2006,16:00:00,46,V ugm-3
31/07/2006,17:00:00,48,V ugm-3
31/07/2006,18:00:00,40,V ugm-3
31/07/2006,19:00:00,19,V ugm-3
31/07/2006,20:00:00,21,V ugm-3
31/07/2006,21:00:00,19,V ugm-3
31/07/2006,22:00:00,40,V ugm-3
31/07/2006,23:00:00,23,V ugm-3
31/07/2006,24:00:00,13,V ugm-3
01/08/2006,01:00:00,No data,V ugm-3
01/08/2006,02:00:00,10,V ugm-3
01/08/2006,03:00:00,10,V ugm-3
01/08/2006,04:00:00,11,V ugm-3
01/08/2006,05:00:00,21,V ugm-3
01/08/2006,06:00:00,19,V ugm-3
01/08/2006,07:00:00,27,V ugm-3
01/08/2006,08:00:00,23,V ugm-3
01/08/2006,09:00:00,21,V ugm-3
01/08/2006,10:00:00,19,V ugm-3
01/08/2006,11:00:00,25,V ugm-3
01/08/2006,12:00:00,29,V ugm-3
01/08/2006,13:00:00,21,V ugm-3
01/08/2006,14:00:00,19,V ugm-3
01/08/2006,15:00:00,27,V ugm-3
01/08/2006,16:00:00,27,V ugm-3
01/08/2006,17:00:00,23,V ugm-3
01/08/2006,18:00:00,21,V ugm-3
01/08/2006,19:00:00,15,V ugm-3
01/08/2006,20:00:00,15,V ugm-3
01/08/2006,21:00:00,19,V ugm-3
01/08/2006,22:00:00,19,V ugm-3
01/08/2006,23:00:00,17,V ugm-3
01/08/2006,24:00:00,11,V ugm-3
02/08/2006,01:00:00,13,V ugm-3
02/08/2006,02:00:00,17,V ugm-3
02/08/2006,03:00:00,11,V ugm-3
02/08/2006,04:00:00,6,V ugm-3
02/08/2006,05:00:00,10,V ugm-3
02/08/2006,06:00:00,19,V ugm-3
02/08/2006,07:00:00,25,V ugm-3
02/08/2006,08:00:00,25,V ugm-3
02/08/2006,09:00:00,23,V ugm-3
02/08/2006,10:00:00,23,V ugm-3
02/08/2006,11:00:00,21,V ugm-3
02/08/2006,12:00:00,23,V ugm-3
02/08/2006,13:00:00,21,V ugm-3
02/08/2006,14:00:00,17,V ugm-3
02/08/2006,15:00:00,19,V ugm-3
02/08/2006,16:00:00,21,V ugm-3
02/08/2006,17:00:00,21,V ugm-3
02/08/2006,18:00:00,17,V ugm-3
02/08/2006,19:00:00,13,V ugm-3
02/08/2006,20:00:00,15,V ugm-3
02/08/2006,21:00:00,13,V ugm-3
02/08/2006,22:00:00,11,V ugm-3
02/08/2006,23:00:00,10,V ugm-3
02/08/2006,24:00:00,6,V ugm-3
03/08/2006,01:00:00,6,V ugm-3
03/08/2006,02:00:00,6,V ugm-3
03/08/2006,03:00:00,6,V ugm-3
03/08/2006,04:00:00,6,V ugm-3
03/08/2006,05:00:00,11,V ugm-3
03/08/2006,06:00:00,11,V ugm-3
03/08/2006,07:00:00,21,V ugm-3
03/08/2006,08:00:00,25,V ugm-3
03/08/2006,09:00:00,19,V ugm-3
03/08/2006,10:00:00,17,V ugm-3
03/08/2006,11:00:00,13,V ugm-3
03/08/2006,12:00:00,13,V ugm-3
03/08/2006,13:00:00,11,V ugm-3
03/08/2006,14:00:00,15,V ugm-3
03/08/2006,15:00:00,21,V ugm-3
03/08/2006,16:00:00,25,V ugm-3
03/08/2006,17:00:00,32,V ugm-3
03/08/2006,18:00:00,29,V ugm-3
03/08/2006,19:00:00,25,V ugm-3
03/08/2006,20:00:00,23,V ugm-3
03/08/2006,21:00:00,27,V ugm-3
03/08/2006,22:00:00,27,V ugm-3
03/08/2006,23:00:00,21,V ugm-3
03/08/2006,24:00:00,13,V ugm-3
04/08/2006,01:00:00,11,V ugm-3
04/08/2006,02:00:00,13,V ugm-3
04/08/2006,03:00:00,23,V ugm-3
04/08/2006,04:00:00,34,V ugm-3
04/08/2006,05:00:00,46,V ugm-3
04/08/2006,06:00:00,61,V ugm-3
04/08/2006,07:00:00,96,V ugm-3
04/08/2006,08:00:00,63,V ugm-3
04/08/2006,09:00:00,50,V ugm-3
04/08/2006,10:00:00,25,V ugm-3
04/08/2006,11:00:00,13,V ugm-3
04/08/2006,12:00:00,17,V ugm-3
04/08/2006,13:00:00,19,V ugm-3
04/08/2006,14:00:00,25,V ugm-3
04/08/2006,15:00:00,25,V ugm-3
04/08/2006,16:00:00,27,V ugm-3
04/08/2006,17:00:00,31,V ugm-3
04/08/2006,18:00:00,29,V ugm-3
04/08/2006,19:00:00,38,V ugm-3
04/08/2006,20:00:00,29,V ugm-3
04/08/2006,21:00:00,31,V ugm-3
04/08/2006,22:00:00,32,V ugm-3
04/08/2006,23:00:00,29,V ugm-3
04/08/2006,24:00:00,29,V ugm-3
05/08/2006,01:00:00,25,V ugm-3
05/08/2006,02:00:00,17,V ugm-3
05/08/2006,03:00:00,13,V ugm-3
05/08/2006,04:00:00,8,V ugm-3
05/08/2006,05:00:00,17,V ugm-3
05/08/2006,06:00:00,42,V ugm-3
05/08/2006,07:00:00,15,V ugm-3
05/08/2006,08:00:00,21,V ugm-3
05/08/2006,09:00:00,32,V ugm-3
05/08/2006,10:00:00,19,V ugm-3
05/08/2006,11:00:00,21,V ugm-3
05/08/2006,12:00:00,19,V ugm-3
05/08/2006,13:00:00,21,V ugm-3
05/08/2006,14:00:00,21,V ugm-3
05/08/2006,15:00:00,25,V ugm-3
05/08/2006,16:00:00,23,V ugm-3
05/08/2006,17:00:00,23,V ugm-3
05/08/2006,18:00:00,25,V ugm-3
05/08/2006,19:00:00,19,V ugm-3
05/08/2006,20:00:00,27,V ugm-3
05/08/2006,21:00:00,32,V ugm-3
05/08/2006,22:00:00,53,V ugm-3
05/08/2006,23:00:00,82,V ugm-3
05/08/2006,24:00:00,67,V ugm-3
06/08/2006,01:00:00,50,V ugm-3
06/08/2006,02:00:00,32,V ugm-3
06/08/2006,03:00:00,34,V ugm-3
06/08/2006,04:00:00,27,V ugm-3
06/08/2006,05:00:00,25,V ugm-3
06/08/2006,06:00:00,27,V ugm-3
